0,-49.71465,-15.10871
1,-52.21892,-17.55317
2,-46.89572,-14.35468
3,-49.2093,-16.4747
4,-50.8148,-16.30674
5,-50.43792,-18.21944
6,-48.44528,-17.79352
7,-49.142,-13.848
